train loss,validation loss
0.6930968787432702,0.6932728006685717
0.6930473175660548,0.693399467505751
0.6929984970471968,0.6935271810972585
0.6929504172041097,0.6936559414657658
0.6929030780527208,0.6937857486308422
0.6928564796074731,0.6939166026089539
0.6928106218813236,0.6940485034134639
0.6927655048857444,0.6941814510546322
0.6927211286307222,0.6943154455396155
0.6926774931247579,0.6944504868724679
0.6926345983748674,0.6945865750541398
0.6925924443865807,0.6947237100824795
0.6925510311639426,0.694861891952232
0.6925103587095124,0.6950011206550406
0.6924704270243639,0.6951413961794466
0.692431236108086,0.6952827185108886
0.6923927859587816,0.695425087631705
0.6923550765730692,0.6955685035211325
0.6923181079460814,0.6957129661553079
0.6922818800714666,0.6958584755072679
0.6922463929413877,0.6960050315469494
0.6922116465465232,0.6961526342411918
0.692177640876067,0.6963012835537354
0.6921443759177285,0.6964509794452237
0.692111851657733,0.6966017218732035
0.6920800680808216,0.696753510792126
0.6920490251702517,0.6969063461533473
0.6920187229077971,0.6970602279051301
0.6919891612737482,0.6972151559926435
0.6919603402469124,0.6973711303579648
0.691932259804614,0.6975281509400804
0.6919049199226952,0.6976862176748869
0.6918783205755155,0.6978453304951922
0.6918524617359526,0.6980054893307163
0.6918273433754027,0.6981666941080934
0.6918029654637806,0.6983289447508725
0.69177932796952,0.6984922411795187
0.6917564308595744,0.6986565833114152
0.6917342740994169,0.698821971060864
0.6917128576530408,0.6989884043390876
0.69169218148296,0.6991558830542309
0.6916722455502096,0.6993244071113625
0.6916530498143459,0.6994939764124759
0.6916345942334476,0.6996645908564915
0.6916168787641153,0.6998362503392588
0.6915999033614727,0.7000089547535568
0.6915836679791668,0.7001827039890977
0.6915681725693686,0.7003574979325269
0.6915534170827737,0.7005333364674258
0.6915394014686019,0.7007102194743138
0.6915261256745996,0.7008881468306498
0.691513589647038,0.7010671184108348
0.6915017933307159,0.7012471340862132
0.6914907366689591,0.7014281937250757
0.6914804196036209,0.7016102971926611
0.6914708420750836,0.7017934443511582
0.691462004022258,0.7019776350597088
0.691453905382585,0.7021628691744091
0.691446546092036,0.7023491465483126
0.6914399260851132,0.7025364670314326
0.6914340452948508,0.7027248304707441
0.6914289036528153,0.7029142367101868
0.6914245010891064,0.7031046855906666
0.6914208375323577,0.7032961769500605
0.691417912909738,0.7034887106232162
0.6914157271469508,0.7036822864419566
0.691414280168236,0.7038769042350824
0.6914135718963709,0.7040725638283739
0.6914136022526701,0.7042692650445949
0.6914143711569871,0.7044670077034947
0.691415878527715,0.7046657916218116
0.6914181242817866,0.7048656166132753
0.6914211083346763,0.7050664824886101
0.6914248306004004,0.7052683890555376
0.6914292909915181,0.7054713361187799
0.6914344894191323,0.7056753234800637
0.691440425792891,0.7058803509381217
0.6914471000209872,0.7060864182886966
0.691454512010161,0.7062935253245444
0.6914626616656996,0.7065016718354374
0.691471548891439,0.7067108576081682
0.6914811735897647,0.706921082426552
0.6914915356616121,0.7071323460714304
0.6915026350064688,0.7073446483206753
0.6915144715223744,0.7075579889491915
0.6915270451059223,0.7077723677289214
0.69154035565226,0.7079877844288469
0.6915544030550911,0.7082042388149946
0.6915691872066758,0.7084217306504383
0.6915847079978319,0.7086402596953039
0.6916009653179359,0.7088598257067714
0.6916179590549247,0.7090804284390803
0.6916356890952964,0.7093020676435327
0.6916541553241107,0.7095247430684966
0.6916733576249913,0.7097484544594108
0.6916932958801261,0.7099732015587887
0.6917139699702689,0.7101989841062213
0.6917353797747405,0.7104258018383821
0.6917575251714297,0.7106536544890308
0.6917804060367948,0.7108825417890179
0.6918040222458645,0.7111124634662875
0.6918283736722393,0.7113434192458836
0.6918534601880929,0.7115754088499517
0.6918792816641736,0.7118084319977457
0.6919058379698049,0.7120424884056299
0.6919331289728873,0.7122775777870849
0.6919611545398998,0.7125136998527114
0.6919899145359005,0.7127508543102339
0.6920194088245292,0.7129890408645064
0.692049637268007,0.7132282592175164
0.6920805997271389,0.713468509068389
0.692112296061315,0.7137097901133914
0.692144726128512,0.7139521020459393
0.6921778897852938,0.7141954445565981
0.6922117868868135,0.7144398173330907
0.6922464172868152,0.7146852200603012
0.6922817808376346,0.7149316524202789
0.692317877390201,0.715179114092244
0.6923547067940385,0.7154276047525919
0.6923922688972679,0.7156771240748984
0.6924305635466075,0.7159276717299243
0.6924695905873749,0.7161792473856206
0.6925093498634889,0.7164318507071331
0.6925498412174703,0.716685481356808
0.6925910644904444,0.7169401389941958
0.6926330195221412,0.7171958232760581
0.6926757061508984,0.717452533856371
0.6927191242136616,0.7177102703863307
0.6927632735459871,0.7179690325143603
0.6928081539820428,0.7182288198861118
0.69285376535461,0.7184896321444746
0.6929001074950846,0.7187514689295784
0.6929471802334797,0.7190143298788009
0.6929949833984262,0.7192782146267697
0.6930435168171751,0.7195431228053714
0.693092780315599,0.7198090540437546
0.6931427737181932,0.7200760079683358
0.6931934968480786,0.720343984202806
0.6932449495270024,0.7206129823681349
0.6932971315753403,0.7208830020825763
0.6933500428120977,0.7211540429616756
0.6934036830549121,0.7214261046182732
0.6934580521200544,0.7216991866625111
0.6935131498224307,0.7219732887018389
0.6935689759755845,0.722248410341019
0.6936255303916976,0.722524551182133
0.6936828128815928,0.7228017108245852
0.6937408232547353,0.7230798888651132
0.6937995613192344,0.7233590848977871
0.6938590268818453,0.7236392985140224
0.6939192197479715,0.7239205293025804
0.6939801397216661,0.7242027768495769
0.6940417866056333,0.7244860407384872
0.6941041602012318,0.7247703205501526
0.6941672603084746,0.7250556158627859
0.6942310867260326,0.7253419262519786
0.6942956392512355,0.7256292512907053
0.694360917680074,0.7259175905493307
0.6944269218072022,0.7262069435956159
0.6944936514259389,0.7264973099947243
0.6945611063282692,0.726788689309228
0.6946292863048481,0.7270810810991141
0.6946981911450003,0.727374484921789
0.6947678206367239,0.7276689003320893
0.6948381745666915,0.727964326882283
0.6949092527202527,0.7282607641220789
0.6949810548814352,0.7285582115986321
0.6950535808329484,0.7288566688565502
0.6951268303561836,0.7291561354379
0.6952008032312175,0.7294566108822143
0.6952754992368133,0.7297580947264976
0.6953509181504235,0.7300605865052324
0.6954270597481914,0.730364085750388
0.6955039238049534,0.7306685919914238
0.6955815100942412,0.7309741047552974
0.6956598183882836,0.7312806235664727
0.6957388484580088,0.7315881479469236
0.695818600073047,0.7318966774161431
0.6958990730017313,0.7322062114911482
0.6959802670111008,0.7325167496864878
0.6960621818669033,0.7328282915142492
0.6961448173335955,0.7331408364840649
0.696228173174347,0.7334543841031184
0.6963122491510421,0.7337689338761526
0.6963970450242809,0.734084485305475
0.6964825605533834,0.7344010378909663
0.6965687954963897,0.7347185911300859
0.6966557496100636,0.7350371445178789
0.6967434226498946,0.7353566975469839
0.6968318143700996,0.735677249707639
0.6969209245236253,0.7359988004876894
0.6970107528621509,0.7363213493725945
0.6971012991360902,0.7366448958454338
0.6971925630945937,0.7369694393869148
0.6972845444855507,0.7372949794753809
0.6973772430555919,0.7376215155868161
0.697470658550092,0.7379490471948548
0.6975647907131712,0.7382775737707872
0.6976596392876985,0.738607094783566
0.6977552040152928,0.7389376096998159
0.6978514846363266,0.739269117983838
0.6979484808899271,0.7396016190976195
0.6980461925139799,0.7399351125008385
0.6981446192451298,0.7402695976508735
0.6982437608187844,0.7406050740028094
0.698343616969116,0.7409415410094441
0.698444187429064,0.7412789981212972
0.6985454719303374,0.7416174447866178
0.698647470203417,0.7419568804513894
0.6987501819775583,0.7422973045593398
0.6988536069807935,0.7426387165519455
0.6989577449399335,0.7429811158684437
0.6990625955805715,0.7433245019458341
0.6991681586270845,0.7436688742188917
0.6992744338026362,0.7440142321201697
0.6993814208291792,0.7443605750800094
0.6994891194274578,0.7447079025265486
0.69959752931701,0.7450562138857253
0.6997066502161705,0.7454055085812901
0.6998164818420731,0.7457557860348099
0.6999270239106526,0.7461070456656758
0.7000382761366484,0.746459286891114
0.7001502382336056,0.7468125091261886
0.7002629099138791,0.7471667117838134
0.7003762908886351,0.7475218942747571
0.7004903808678538,0.7478780560076503
0.7006051795603322,0.7482351963889962
0.7007206866736866,0.7485933148231748
0.7008369019143548,0.7489524107124526
0.7009538249875993,0.7493124834569903
0.7010714555975092,0.749673532454849
0.7011897934470034,0.7500355571019999
0.7013088382378329,0.7503985567923298
0.7014285896705832,0.7507625309176506
0.7015490474446776,0.7511274788677063
0.7016702112583788,0.7514934000301805
0.7017920808087923,0.7518602937907055
0.701914655791869,0.7522281595328676
0.7020379359024075,0.752596996638218
0.7021619208340568,0.7529668044862774
0.7022866102793194,0.7533375824545471
0.7024120039295529,0.7537093299185121
0.7025381014749741,0.7540820462516554
0.7026649026046605,0.7544557308254602
0.7027924070065537,0.7548303830094208
0.7029206143674616,0.7552060021710489
0.7030495243730612,0.7555825876758825
0.7031791367079019,0.7559601388874929
0.7033094510554069,0.7563386551674935
0.7034404670978774,0.7567181358755485
0.7035721845164945,0.7570985803693765
0.7037046029913216,0.7574799880047652
0.7038377222013081,0.7578623581355726
0.7039715418242913,0.7582456901137389
0.7041060615369997,0.7586299832892952
0.7042412810150552,0.7590152370103678
0.7043771999329768,0.7594014506231883
0.7045138179641814,0.7597886234721024
0.7046511347809895,0.7601767548995763
0.7047891500546253,0.7605658442462052
0.7049278634552207,0.7609558908507206
0.7050672746518182,0.7613468940500012
0.7052073833123732,0.7617388531790769
0.7053481891037571,0.7621317675711385
0.7054896916917597,0.7625256365575476
0.705631890741093,0.762920459467842
0.7057747859153923,0.7633162356297436
0.7059183768772213,0.7637129643691688
0.7060626632880723,0.7641106450102355
0.7062076448083715,0.7645092768752694
0.7063533210974801,0.7649088592848138
0.706499691813698,0.7653093915576397
0.7066467566142661,0.7657108730107475
0.7067945151553701,0.766113302959383
