test error,training error,validation error
0.993485342019544,0.9855072463768116,0.9489130434782609
0.993485342019544,0.9855072463768116,0.9489130434782609
0.993485342019544,0.9855072463768116,0.9489130434782609
0.993485342019544,0.9855072463768116,0.9489130434782609
0.993485342019544,0.9855072463768116,0.9489130434782609
0.993485342019544,0.9855072463768116,0.9489130434782609
0.993485342019544,0.9855072463768116,0.9489130434782609
0.993485342019544,0.9855072463768116,0.9489130434782609
0.993485342019544,0.9855072463768116,0.9489130434782609
0.993485342019544,0.9851449275362318,0.9489130434782609
0.993485342019544,0.9851449275362318,0.9489130434782609
0.993485342019544,0.9851449275362318,0.9489130434782609
0.993485342019544,0.9851449275362318,0.9489130434782609
0.993485342019544,0.9851449275362318,0.9489130434782609
0.993485342019544,0.9851449275362318,0.9489130434782609
0.993485342019544,0.9847826086956522,0.9489130434782609
0.993485342019544,0.9847826086956522,0.9489130434782609
0.993485342019544,0.9847826086956522,0.9489130434782609
0.993485342019544,0.9847826086956522,0.9478260869565217
0.993485342019544,0.9847826086956522,0.9478260869565217
0.993485342019544,0.9847826086956522,0.9478260869565217
0.993485342019544,0.9844202898550725,0.9478260869565217
0.993485342019544,0.9844202898550725,0.9478260869565217
0.992399565689468,0.9826086956521739,0.9478260869565217
0.992399565689468,0.9826086956521739,0.9478260869565217
0.992399565689468,0.9826086956521739,0.9478260869565217
0.992399565689468,0.9826086956521739,0.9478260869565217
0.992399565689468,0.9826086956521739,0.9478260869565217
0.992399565689468,0.9826086956521739,0.9478260869565217
0.992399565689468,0.9822463768115942,0.9478260869565217
0.992399565689468,0.9822463768115942,0.9478260869565217
0.992399565689468,0.9822463768115942,0.9478260869565217
0.992399565689468,0.9822463768115942,0.9478260869565217
0.992399565689468,0.9822463768115942,0.9478260869565217
0.992399565689468,0.9822463768115942,0.9478260869565217
0.992399565689468,0.9822463768115942,0.9478260869565217
0.992399565689468,0.9822463768115942,0.9478260869565217
0.992399565689468,0.9822463768115942,0.9478260869565217
0.992399565689468,0.9822463768115942,0.9478260869565217
0.992399565689468,0.9822463768115942,0.9478260869565217
0.992399565689468,0.9822463768115942,0.9478260869565217
0.992399565689468,0.9822463768115942,0.9478260869565217
0.992399565689468,0.9822463768115942,0.9478260869565217
0.992399565689468,0.9822463768115942,0.9478260869565217
0.992399565689468,0.9822463768115942,0.9478260869565217
0.992399565689468,0.9822463768115942,0.9478260869565217
0.992399565689468,0.9822463768115942,0.9478260869565217
0.992399565689468,0.9822463768115942,0.9478260869565217
0.992399565689468,0.9822463768115942,0.9478260869565217
0.992399565689468,0.9822463768115942,0.9478260869565217
0.992399565689468,0.9818840579710145,0.9478260869565217
0.992399565689468,0.9818840579710145,0.9467391304347826
0.992399565689468,0.9818840579710145,0.9467391304347826
0.992399565689468,0.9818840579710145,0.9467391304347826
0.992399565689468,0.9818840579710145,0.9467391304347826
0.992399565689468,0.9818840579710145,0.9467391304347826
0.992399565689468,0.9818840579710145,0.9467391304347826
0.992399565689468,0.9818840579710145,0.9467391304347826
0.992399565689468,0.9818840579710145,0.9467391304347826
0.992399565689468,0.9815217391304348,0.9467391304347826
0.992399565689468,0.9815217391304348,0.9467391304347826
0.992399565689468,0.9815217391304348,0.9467391304347826
0.992399565689468,0.9815217391304348,0.9467391304347826
0.992399565689468,0.9815217391304348,0.9467391304347826
0.992399565689468,0.9815217391304348,0.9467391304347826
0.992399565689468,0.9815217391304348,0.9467391304347826
0.992399565689468,0.9815217391304348,0.9467391304347826
0.992399565689468,0.9815217391304348,0.9467391304347826
0.992399565689468,0.981159420289855,0.9467391304347826
0.992399565689468,0.981159420289855,0.9467391304347826
0.992399565689468,0.981159420289855,0.9467391304347826
0.992399565689468,0.981159420289855,0.9467391304347826
0.992399565689468,0.981159420289855,0.9467391304347826
0.992399565689468,0.981159420289855,0.9467391304347826
0.992399565689468,0.981159420289855,0.9467391304347826
0.992399565689468,0.981159420289855,0.9467391304347826
0.992399565689468,0.981159420289855,0.9467391304347826
0.992399565689468,0.9807971014492753,0.9467391304347826
0.992399565689468,0.9807971014492753,0.9467391304347826
0.992399565689468,0.9807971014492753,0.9467391304347826
0.992399565689468,0.9807971014492753,0.9467391304347826
0.992399565689468,0.9807971014492753,0.9467391304347826
0.992399565689468,0.9807971014492753,0.9467391304347826
0.992399565689468,0.9807971014492753,0.9467391304347826
0.992399565689468,0.9807971014492753,0.9467391304347826
0.992399565689468,0.9807971014492753,0.9467391304347826
0.991313789359392,0.9807971014492753,0.9467391304347826
0.991313789359392,0.9807971014492753,0.9467391304347826
0.991313789359392,0.9807971014492753,0.9467391304347826
0.991313789359392,0.9807971014492753,0.9467391304347826
0.991313789359392,0.9807971014492753,0.9467391304347826
0.991313789359392,0.9807971014492753,0.9467391304347826
0.991313789359392,0.9807971014492753,0.9467391304347826
0.991313789359392,0.9807971014492753,0.9467391304347826
0.991313789359392,0.9807971014492753,0.9467391304347826
0.991313789359392,0.9807971014492753,0.9467391304347826
0.991313789359392,0.9804347826086957,0.9467391304347826
0.991313789359392,0.980072463768116,0.9467391304347826
0.991313789359392,0.980072463768116,0.9467391304347826
0.991313789359392,0.980072463768116,0.9467391304347826
0.991313789359392,0.980072463768116,0.9467391304347826
0.991313789359392,0.980072463768116,0.9467391304347826
0.991313789359392,0.980072463768116,0.9467391304347826
0.991313789359392,0.980072463768116,0.9467391304347826
0.991313789359392,0.980072463768116,0.9467391304347826
0.991313789359392,0.980072463768116,0.9456521739130435
0.991313789359392,0.980072463768116,0.9456521739130435
0.991313789359392,0.980072463768116,0.9456521739130435
0.991313789359392,0.9797101449275363,0.9456521739130435
0.991313789359392,0.9797101449275363,0.9456521739130435
0.991313789359392,0.9797101449275363,0.9456521739130435
0.991313789359392,0.9797101449275363,0.9456521739130435
0.991313789359392,0.9797101449275363,0.9456521739130435
0.991313789359392,0.9797101449275363,0.9456521739130435
0.991313789359392,0.9793478260869565,0.9456521739130435
0.991313789359392,0.9793478260869565,0.9456521739130435
0.991313789359392,0.9789855072463768,0.9456521739130435
0.991313789359392,0.9789855072463768,0.9456521739130435
0.991313789359392,0.9789855072463768,0.9456521739130435
0.991313789359392,0.9789855072463768,0.9456521739130435
0.991313789359392,0.9789855072463768,0.9456521739130435
0.991313789359392,0.9789855072463768,0.9456521739130435
0.991313789359392,0.9789855072463768,0.9456521739130435
0.991313789359392,0.9789855072463768,0.9456521739130435
0.991313789359392,0.9789855072463768,0.9456521739130435
0.991313789359392,0.9789855072463768,0.9456521739130435
0.991313789359392,0.9786231884057971,0.9456521739130435
0.991313789359392,0.9786231884057971,0.9456521739130435
0.991313789359392,0.9786231884057971,0.9456521739130435
0.991313789359392,0.9786231884057971,0.9456521739130435
0.991313789359392,0.9786231884057971,0.9456521739130435
0.991313789359392,0.9786231884057971,0.9456521739130435
0.991313789359392,0.9786231884057971,0.9456521739130435
0.991313789359392,0.9786231884057971,0.9456521739130435
0.991313789359392,0.9786231884057971,0.9456521739130435
0.991313789359392,0.9786231884057971,0.9456521739130435
0.991313789359392,0.9786231884057971,0.9445652173913044
0.991313789359392,0.9786231884057971,0.9445652173913044
0.991313789359392,0.9786231884057971,0.9445652173913044
0.991313789359392,0.9786231884057971,0.9445652173913044
0.991313789359392,0.9786231884057971,0.9445652173913044
0.991313789359392,0.9786231884057971,0.9445652173913044
0.991313789359392,0.9782608695652174,0.9445652173913044
0.991313789359392,0.9782608695652174,0.9445652173913044
0.991313789359392,0.9782608695652174,0.9445652173913044
0.991313789359392,0.9782608695652174,0.9445652173913044
0.991313789359392,0.9782608695652174,0.9445652173913044
0.991313789359392,0.9782608695652174,0.9445652173913044
0.991313789359392,0.9782608695652174,0.9434782608695652
0.991313789359392,0.9782608695652174,0.9434782608695652
0.991313789359392,0.9782608695652174,0.9434782608695652
0.991313789359392,0.9782608695652174,0.9434782608695652
0.991313789359392,0.9782608695652174,0.9434782608695652
0.991313789359392,0.9782608695652174,0.9434782608695652
0.991313789359392,0.9782608695652174,0.9434782608695652
0.991313789359392,0.9782608695652174,0.9423913043478261
0.991313789359392,0.9782608695652174,0.9423913043478261
0.991313789359392,0.9782608695652174,0.9423913043478261
0.991313789359392,0.9782608695652174,0.9423913043478261
0.991313789359392,0.9782608695652174,0.9423913043478261
0.991313789359392,0.9782608695652174,0.9423913043478261
0.991313789359392,0.9782608695652174,0.9423913043478261
0.991313789359392,0.9782608695652174,0.9423913043478261
0.991313789359392,0.9782608695652174,0.9423913043478261
0.991313789359392,0.9782608695652174,0.9423913043478261
0.991313789359392,0.9782608695652174,0.9423913043478261
0.991313789359392,0.9782608695652174,0.9423913043478261
0.991313789359392,0.9782608695652174,0.9423913043478261
0.991313789359392,0.9778985507246377,0.9423913043478261
0.991313789359392,0.9778985507246377,0.9423913043478261
0.991313789359392,0.9778985507246377,0.9423913043478261
0.991313789359392,0.9778985507246377,0.9423913043478261
0.991313789359392,0.9775362318840579,0.941304347826087
0.991313789359392,0.9771739130434782,0.941304347826087
0.991313789359392,0.9764492753623188,0.941304347826087
0.991313789359392,0.9764492753623188,0.941304347826087
0.991313789359392,0.9764492753623188,0.941304347826087
0.991313789359392,0.9764492753623188,0.941304347826087
0.991313789359392,0.9764492753623188,0.941304347826087
0.991313789359392,0.9764492753623188,0.941304347826087
0.991313789359392,0.9764492753623188,0.941304347826087
0.991313789359392,0.9764492753623188,0.941304347826087
0.991313789359392,0.9764492753623188,0.941304347826087
0.991313789359392,0.9764492753623188,0.941304347826087
0.991313789359392,0.9760869565217392,0.941304347826087
0.991313789359392,0.9760869565217392,0.941304347826087
0.991313789359392,0.9757246376811595,0.9402173913043478
0.991313789359392,0.9757246376811595,0.9402173913043478
0.991313789359392,0.9757246376811595,0.9402173913043478
0.991313789359392,0.9757246376811595,0.9402173913043478
0.991313789359392,0.9757246376811595,0.9402173913043478
0.991313789359392,0.9757246376811595,0.9402173913043478
0.991313789359392,0.9753623188405797,0.9402173913043478
0.991313789359392,0.9753623188405797,0.9402173913043478
0.991313789359392,0.975,0.9402173913043478
0.991313789359392,0.9742753623188406,0.9402173913043478
0.991313789359392,0.9742753623188406,0.9402173913043478
0.991313789359392,0.9742753623188406,0.9402173913043478
0.991313789359392,0.9742753623188406,0.9402173913043478
0.991313789359392,0.9742753623188406,0.9402173913043478
0.991313789359392,0.9742753623188406,0.9402173913043478
0.991313789359392,0.9742753623188406,0.9402173913043478
0.991313789359392,0.9742753623188406,0.9402173913043478
0.991313789359392,0.9742753623188406,0.9402173913043478
0.991313789359392,0.9742753623188406,0.9402173913043478
0.991313789359392,0.9742753623188406,0.9402173913043478
0.991313789359392,0.9742753623188406,0.9402173913043478
0.991313789359392,0.9742753623188406,0.9402173913043478
0.991313789359392,0.9742753623188406,0.9391304347826087
0.991313789359392,0.9742753623188406,0.9391304347826087
0.991313789359392,0.9742753623188406,0.9391304347826087
0.991313789359392,0.9742753623188406,0.9391304347826087
0.991313789359392,0.9742753623188406,0.9391304347826087
0.991313789359392,0.9742753623188406,0.9391304347826087
0.991313789359392,0.9742753623188406,0.9391304347826087
0.991313789359392,0.9739130434782609,0.9380434782608695
0.991313789359392,0.9739130434782609,0.9380434782608695
0.991313789359392,0.9739130434782609,0.9380434782608695
0.991313789359392,0.9739130434782609,0.9380434782608695
0.991313789359392,0.9739130434782609,0.9380434782608695
0.991313789359392,0.9739130434782609,0.9380434782608695
0.991313789359392,0.9739130434782609,0.9380434782608695
0.991313789359392,0.9735507246376811,0.9380434782608695
0.991313789359392,0.9735507246376811,0.9380434782608695
0.991313789359392,0.9735507246376811,0.9380434782608695
0.991313789359392,0.9735507246376811,0.9380434782608695
0.991313789359392,0.9735507246376811,0.9380434782608695
0.991313789359392,0.9735507246376811,0.9380434782608695
0.991313789359392,0.9735507246376811,0.9380434782608695
0.991313789359392,0.9735507246376811,0.9369565217391305
0.991313789359392,0.9735507246376811,0.9369565217391305
0.991313789359392,0.9735507246376811,0.9358695652173913
0.991313789359392,0.9735507246376811,0.9358695652173913
0.991313789359392,0.9735507246376811,0.9358695652173913
0.991313789359392,0.9735507246376811,0.9358695652173913
0.991313789359392,0.9735507246376811,0.9358695652173913
0.991313789359392,0.9731884057971014,0.9358695652173913
0.991313789359392,0.9731884057971014,0.9358695652173913
0.991313789359392,0.9731884057971014,0.9358695652173913
0.991313789359392,0.9731884057971014,0.9358695652173913
0.991313789359392,0.9731884057971014,0.9358695652173913
0.991313789359392,0.9731884057971014,0.9358695652173913
0.991313789359392,0.9731884057971014,0.9358695652173913
0.991313789359392,0.9728260869565217,0.9358695652173913
0.991313789359392,0.9728260869565217,0.9358695652173913
0.991313789359392,0.9728260869565217,0.9347826086956522
0.991313789359392,0.9728260869565217,0.9347826086956522
0.991313789359392,0.9728260869565217,0.9347826086956522
0.991313789359392,0.9728260869565217,0.9347826086956522
0.991313789359392,0.9728260869565217,0.9347826086956522
0.991313789359392,0.972463768115942,0.9347826086956522
0.991313789359392,0.972463768115942,0.9347826086956522
0.991313789359392,0.972463768115942,0.9347826086956522
0.991313789359392,0.972463768115942,0.9347826086956522
0.991313789359392,0.972463768115942,0.9347826086956522
0.991313789359392,0.972463768115942,0.9347826086956522
0.991313789359392,0.972463768115942,0.9347826086956522
0.991313789359392,0.972463768115942,0.9347826086956522
0.991313789359392,0.972463768115942,0.9347826086956522
0.991313789359392,0.972463768115942,0.933695652173913
0.991313789359392,0.972463768115942,0.933695652173913
0.991313789359392,0.972463768115942,0.933695652173913
0.991313789359392,0.972463768115942,0.933695652173913
0.991313789359392,0.9721014492753624,0.933695652173913
0.991313789359392,0.9721014492753624,0.933695652173913
0.991313789359392,0.9721014492753624,0.933695652173913
0.991313789359392,0.9721014492753624,0.933695652173913
0.991313789359392,0.9721014492753624,0.933695652173913
0.991313789359392,0.9721014492753624,0.933695652173913
0.991313789359392,0.9721014492753624,0.933695652173913
0.991313789359392,0.9721014492753624,0.933695652173913
0.991313789359392,0.9717391304347827,0.933695652173913
0.991313789359392,0.9717391304347827,0.933695652173913
0.991313789359392,0.9717391304347827,0.9326086956521739
0.991313789359392,0.9717391304347827,0.9326086956521739
0.991313789359392,0.9717391304347827,0.9326086956521739
0.991313789359392,0.9717391304347827,0.9326086956521739
0.991313789359392,0.9717391304347827,0.9326086956521739
0.991313789359392,0.9717391304347827,0.9326086956521739
0.991313789359392,0.9717391304347827,0.9326086956521739
0.991313789359392,0.9717391304347827,0.9315217391304348
0.991313789359392,0.9717391304347827,0.9315217391304348
0.991313789359392,0.9717391304347827,0.9315217391304348
0.991313789359392,0.9717391304347827,0.9315217391304348
0.991313789359392,0.9717391304347827,0.9315217391304348
0.991313789359392,0.9717391304347827,0.9315217391304348
0.991313789359392,0.9717391304347827,0.9315217391304348
0.991313789359392,0.9713768115942029,0.9304347826086956
0.991313789359392,0.9713768115942029,0.9304347826086956
0.991313789359392,0.9713768115942029,0.9304347826086956
0.991313789359392,0.9713768115942029,0.9304347826086956
0.991313789359392,0.9713768115942029,0.9304347826086956
0.991313789359392,0.9713768115942029,0.9304347826086956
0.991313789359392,0.9713768115942029,0.9304347826086956
0.991313789359392,0.9713768115942029,0.9304347826086956
0.991313789359392,0.9713768115942029,0.9304347826086956
0.991313789359392,0.9713768115942029,0.9304347826086956
0.991313789359392,0.9710144927536232,0.9304347826086956
0.991313789359392,0.9710144927536232,0.9304347826086956
0.991313789359392,0.9706521739130435,0.9304347826086956
0.991313789359392,0.9706521739130435,0.9304347826086956
0.991313789359392,0.9702898550724638,0.9304347826086956
0.991313789359392,0.9702898550724638,0.9304347826086956
0.991313789359392,0.9695652173913043,0.9304347826086956
0.991313789359392,0.9695652173913043,0.9304347826086956
0.991313789359392,0.9695652173913043,0.9304347826086956
0.991313789359392,0.9695652173913043,0.9304347826086956
0.991313789359392,0.9695652173913043,0.9304347826086956
0.991313789359392,0.9695652173913043,0.9304347826086956
0.991313789359392,0.9695652173913043,0.9304347826086956
0.991313789359392,0.9695652173913043,0.9304347826086956
0.991313789359392,0.9695652173913043,0.9304347826086956
0.991313789359392,0.9695652173913043,0.9304347826086956
0.991313789359392,0.9695652173913043,0.9304347826086956
0.991313789359392,0.9695652173913043,0.9304347826086956
0.991313789359392,0.9695652173913043,0.9304347826086956
0.991313789359392,0.9695652173913043,0.9304347826086956
0.991313789359392,0.9695652173913043,0.9304347826086956
0.991313789359392,0.9695652173913043,0.9304347826086956
0.991313789359392,0.9695652173913043,0.9304347826086956
0.991313789359392,0.9695652173913043,0.9304347826086956
0.991313789359392,0.9695652173913043,0.9304347826086956
0.991313789359392,0.9692028985507246,0.9304347826086956
0.991313789359392,0.9692028985507246,0.9304347826086956
0.991313789359392,0.9692028985507246,0.9304347826086956
0.991313789359392,0.9692028985507246,0.9304347826086956
0.991313789359392,0.9692028985507246,0.9304347826086956
0.991313789359392,0.9692028985507246,0.9304347826086956
0.991313789359392,0.9692028985507246,0.9304347826086956
0.991313789359392,0.9692028985507246,0.9304347826086956
0.991313789359392,0.9692028985507246,0.9304347826086956
0.991313789359392,0.9692028985507246,0.9304347826086956
0.991313789359392,0.9688405797101449,0.9304347826086956
0.991313789359392,0.9688405797101449,0.9304347826086956
0.991313789359392,0.9684782608695652,0.9304347826086956
0.991313789359392,0.9677536231884057,0.9304347826086956
0.991313789359392,0.9677536231884057,0.9304347826086956
0.991313789359392,0.9677536231884057,0.9304347826086956
0.991313789359392,0.967391304347826,0.9304347826086956
0.991313789359392,0.9670289855072464,0.9304347826086956
0.991313789359392,0.9670289855072464,0.9304347826086956
0.991313789359392,0.9670289855072464,0.9304347826086956
0.991313789359392,0.9670289855072464,0.9304347826086956
0.990228013029316,0.9670289855072464,0.9304347826086956
0.990228013029316,0.9670289855072464,0.9304347826086956
0.990228013029316,0.9670289855072464,0.9304347826086956
0.990228013029316,0.9666666666666667,0.9304347826086956
0.990228013029316,0.9666666666666667,0.9304347826086956
0.990228013029316,0.9666666666666667,0.9304347826086956
0.990228013029316,0.966304347826087,0.9304347826086956
0.990228013029316,0.9655797101449275,0.9304347826086956
0.98914223669924,0.9655797101449275,0.9304347826086956
0.98914223669924,0.9655797101449275,0.9304347826086956
0.98914223669924,0.9655797101449275,0.9304347826086956
0.98914223669924,0.9652173913043478,0.9304347826086956
0.98914223669924,0.9652173913043478,0.9304347826086956
0.98914223669924,0.9644927536231884,0.9304347826086956
0.98914223669924,0.9644927536231884,0.9304347826086956
0.98914223669924,0.9644927536231884,0.9304347826086956
0.98914223669924,0.9644927536231884,0.9304347826086956
0.98914223669924,0.9641304347826087,0.9304347826086956
0.988056460369164,0.9641304347826087,0.9304347826086956
0.988056460369164,0.9641304347826087,0.9304347826086956
0.988056460369164,0.9641304347826087,0.9304347826086956
0.988056460369164,0.9641304347826087,0.9304347826086956
0.988056460369164,0.9641304347826087,0.9304347826086956
0.988056460369164,0.9641304347826087,0.9304347826086956
0.988056460369164,0.9641304347826087,0.9304347826086956
0.988056460369164,0.9641304347826087,0.9304347826086956
0.988056460369164,0.9641304347826087,0.9304347826086956
0.988056460369164,0.9641304347826087,0.9304347826086956
0.988056460369164,0.9641304347826087,0.9304347826086956
0.988056460369164,0.9641304347826087,0.9304347826086956
0.988056460369164,0.9641304347826087,0.9304347826086956
0.988056460369164,0.9641304347826087,0.9304347826086956
0.988056460369164,0.9641304347826087,0.9304347826086956
0.988056460369164,0.9641304347826087,0.9304347826086956
0.988056460369164,0.9637681159420289,0.9304347826086956
0.988056460369164,0.9637681159420289,0.9304347826086956
0.988056460369164,0.9637681159420289,0.9304347826086956
0.988056460369164,0.9637681159420289,0.9304347826086956
0.988056460369164,0.9634057971014492,0.9304347826086956
0.988056460369164,0.9630434782608696,0.9304347826086956
0.988056460369164,0.9630434782608696,0.9304347826086956
0.988056460369164,0.9630434782608696,0.9304347826086956
0.988056460369164,0.9630434782608696,0.9304347826086956
0.988056460369164,0.9630434782608696,0.9304347826086956
0.988056460369164,0.9630434782608696,0.9304347826086956
0.988056460369164,0.9630434782608696,0.9304347826086956
0.988056460369164,0.9630434782608696,0.9304347826086956
0.988056460369164,0.9630434782608696,0.9304347826086956
0.988056460369164,0.9630434782608696,0.9304347826086956
0.988056460369164,0.9630434782608696,0.9304347826086956
0.988056460369164,0.9630434782608696,0.9304347826086956
0.988056460369164,0.9630434782608696,0.9293478260869565
0.988056460369164,0.9630434782608696,0.9293478260869565
0.988056460369164,0.9626811594202899,0.9293478260869565
0.988056460369164,0.9626811594202899,0.9293478260869565
0.988056460369164,0.9626811594202899,0.9293478260869565
0.988056460369164,0.9626811594202899,0.9293478260869565
0.988056460369164,0.9626811594202899,0.9293478260869565
0.988056460369164,0.9626811594202899,0.9293478260869565
0.988056460369164,0.9626811594202899,0.9293478260869565
0.988056460369164,0.9626811594202899,0.9293478260869565
0.988056460369164,0.9626811594202899,0.9293478260869565
0.988056460369164,0.9626811594202899,0.9293478260869565
0.988056460369164,0.9626811594202899,0.9293478260869565
0.988056460369164,0.9626811594202899,0.9282608695652174
0.988056460369164,0.9623188405797102,0.9282608695652174
0.988056460369164,0.9623188405797102,0.9282608695652174
0.988056460369164,0.9623188405797102,0.9282608695652174
0.988056460369164,0.9623188405797102,0.9282608695652174
0.988056460369164,0.9623188405797102,0.9282608695652174
0.988056460369164,0.9619565217391305,0.9282608695652174
0.988056460369164,0.9619565217391305,0.9282608695652174
0.988056460369164,0.9615942028985507,0.9282608695652174
0.988056460369164,0.961231884057971,0.9282608695652174
0.988056460369164,0.961231884057971,0.9282608695652174
0.988056460369164,0.961231884057971,0.9282608695652174
0.988056460369164,0.961231884057971,0.9282608695652174
0.988056460369164,0.9605072463768116,0.9282608695652174
0.988056460369164,0.9605072463768116,0.9282608695652174
0.988056460369164,0.9605072463768116,0.9282608695652174
0.988056460369164,0.9605072463768116,0.9282608695652174
0.988056460369164,0.9605072463768116,0.9282608695652174
0.988056460369164,0.9605072463768116,0.9282608695652174
0.988056460369164,0.9601449275362319,0.9271739130434783
0.988056460369164,0.9597826086956521,0.9271739130434783
0.988056460369164,0.9597826086956521,0.9271739130434783
0.988056460369164,0.9594202898550724,0.9271739130434783
0.988056460369164,0.9594202898550724,0.9271739130434783
0.988056460369164,0.9594202898550724,0.9271739130434783
0.988056460369164,0.9594202898550724,0.9271739130434783
0.988056460369164,0.9594202898550724,0.9271739130434783
0.988056460369164,0.9590579710144927,0.9271739130434783
0.988056460369164,0.9586956521739131,0.9260869565217391
0.988056460369164,0.9583333333333334,0.9260869565217391
0.988056460369164,0.9583333333333334,0.9260869565217391
0.988056460369164,0.9583333333333334,0.9260869565217391
0.988056460369164,0.9583333333333334,0.9260869565217391
0.988056460369164,0.9583333333333334,0.9260869565217391
0.988056460369164,0.9583333333333334,0.9260869565217391
0.988056460369164,0.9583333333333334,0.9260869565217391
0.988056460369164,0.9579710144927536,0.9260869565217391
0.988056460369164,0.9572463768115942,0.9260869565217391
0.988056460369164,0.9572463768115942,0.9260869565217391
0.988056460369164,0.9572463768115942,0.9260869565217391
0.988056460369164,0.9572463768115942,0.925
0.988056460369164,0.9572463768115942,0.925
0.988056460369164,0.9572463768115942,0.925
0.988056460369164,0.9572463768115942,0.925
0.988056460369164,0.9572463768115942,0.9239130434782609
0.988056460369164,0.9572463768115942,0.9239130434782609
0.988056460369164,0.9572463768115942,0.9239130434782609
0.988056460369164,0.9572463768115942,0.9239130434782609
0.988056460369164,0.9572463768115942,0.9239130434782609
0.988056460369164,0.9572463768115942,0.9239130434782609
0.988056460369164,0.9572463768115942,0.9239130434782609
0.988056460369164,0.9572463768115942,0.9239130434782609
0.988056460369164,0.9572463768115942,0.9239130434782609
0.988056460369164,0.9572463768115942,0.9239130434782609
0.988056460369164,0.9572463768115942,0.9239130434782609
0.988056460369164,0.9568840579710145,0.9239130434782609
0.988056460369164,0.9568840579710145,0.9239130434782609
0.988056460369164,0.9568840579710145,0.9239130434782609
0.988056460369164,0.9565217391304348,0.9239130434782609
0.988056460369164,0.9565217391304348,0.9239130434782609
0.988056460369164,0.9565217391304348,0.9239130434782609
0.988056460369164,0.9561594202898551,0.9239130434782609
0.988056460369164,0.9561594202898551,0.9239130434782609
0.988056460369164,0.9561594202898551,0.9239130434782609
0.9869706840390879,0.9561594202898551,0.9239130434782609
0.9869706840390879,0.9561594202898551,0.9239130434782609
0.9869706840390879,0.9561594202898551,0.9239130434782609
0.9869706840390879,0.9561594202898551,0.9239130434782609
0.9869706840390879,0.9561594202898551,0.9239130434782609
0.9869706840390879,0.9561594202898551,0.9239130434782609
0.9869706840390879,0.9561594202898551,0.9239130434782609
0.9869706840390879,0.9561594202898551,0.9239130434782609
0.9869706840390879,0.9561594202898551,0.9239130434782609
0.9869706840390879,0.9561594202898551,0.9239130434782609
0.9869706840390879,0.9561594202898551,0.9239130434782609
0.9869706840390879,0.9561594202898551,0.9239130434782609
0.9869706840390879,0.9561594202898551,0.9239130434782609
0.9869706840390879,0.9561594202898551,0.9239130434782609
0.9869706840390879,0.9557971014492753,0.9239130434782609
0.9869706840390879,0.9557971014492753,0.9239130434782609
0.9869706840390879,0.9557971014492753,0.9239130434782609
0.9869706840390879,0.9557971014492753,0.9239130434782609
0.9869706840390879,0.9557971014492753,0.9239130434782609
0.9869706840390879,0.9554347826086956,0.9239130434782609
0.9869706840390879,0.9554347826086956,0.9239130434782609
0.9869706840390879,0.9554347826086956,0.9239130434782609
0.9869706840390879,0.9554347826086956,0.9239130434782609
0.9869706840390879,0.9554347826086956,0.9239130434782609
0.9869706840390879,0.9554347826086956,0.9239130434782609
0.9869706840390879,0.9550724637681159,0.9239130434782609
0.9869706840390879,0.9550724637681159,0.9239130434782609
0.9869706840390879,0.9550724637681159,0.9239130434782609
0.9869706840390879,0.9550724637681159,0.9239130434782609
0.9869706840390879,0.9550724637681159,0.9239130434782609
0.9869706840390879,0.9550724637681159,0.9228260869565217
0.9869706840390879,0.9550724637681159,0.9228260869565217
0.9869706840390879,0.9550724637681159,0.9228260869565217
0.9869706840390879,0.9550724637681159,0.9228260869565217
0.9869706840390879,0.9550724637681159,0.9228260869565217
0.9869706840390879,0.9550724637681159,0.9228260869565217
0.9869706840390879,0.9550724637681159,0.9228260869565217
0.9869706840390879,0.9550724637681159,0.9228260869565217
0.9869706840390879,0.9550724637681159,0.9228260869565217
0.9869706840390879,0.9550724637681159,0.9228260869565217
0.9869706840390879,0.9550724637681159,0.9228260869565217
0.9869706840390879,0.9550724637681159,0.9228260869565217
0.9869706840390879,0.9547101449275363,0.9228260869565217
0.9869706840390879,0.9543478260869566,0.9228260869565217
0.9869706840390879,0.9543478260869566,0.9228260869565217
0.9869706840390879,0.9543478260869566,0.9228260869565217
0.9869706840390879,0.9539855072463768,0.9228260869565217
0.9869706840390879,0.9539855072463768,0.9228260869565217
0.9869706840390879,0.9536231884057971,0.9228260869565217
0.9869706840390879,0.9536231884057971,0.9228260869565217
0.9869706840390879,0.9536231884057971,0.9228260869565217
0.9869706840390879,0.9536231884057971,0.9228260869565217
0.9869706840390879,0.9536231884057971,0.9228260869565217
0.9869706840390879,0.9536231884057971,0.9228260869565217
0.9869706840390879,0.9536231884057971,0.9228260869565217
0.9869706840390879,0.9536231884057971,0.9228260869565217
0.9869706840390879,0.9536231884057971,0.9228260869565217
0.9869706840390879,0.9536231884057971,0.9228260869565217
0.9869706840390879,0.9536231884057971,0.9228260869565217
0.9869706840390879,0.9536231884057971,0.9228260869565217
0.9869706840390879,0.9536231884057971,0.9228260869565217
0.9869706840390879,0.9532608695652174,0.9217391304347826
0.9869706840390879,0.9532608695652174,0.9217391304347826
0.9869706840390879,0.9532608695652174,0.9217391304347826
0.9869706840390879,0.9532608695652174,0.9217391304347826
0.9869706840390879,0.9532608695652174,0.9217391304347826
0.9869706840390879,0.9532608695652174,0.9217391304347826
0.9869706840390879,0.9532608695652174,0.9217391304347826
