FPR,TPR,Threshold
0.5314814814814814,0.3937007874015748,0.49965305970719304
0.5370370370370371,0.3937007874015748,0.499638944166514
0.5370370370370371,0.3963254593175853,0.49962679961228484
0.5407407407407407,0.3963254593175853,0.49958945712140174
0.5407407407407407,0.3989501312335958,0.49958679559369357
0.5462962962962963,0.3989501312335958,0.4995738778118019
0.5462962962962963,0.4041994750656168,0.49956148316008386
0.55,0.4041994750656168,0.4995446189124646
0.55,0.4068241469816273,0.4995404190950532
0.5518518518518518,0.4068241469816273,0.49953414061298645
0.5518518518518518,0.4094488188976378,0.49952379219120807
0.5537037037037037,0.4094488188976378,0.49951140668039334
0.5537037037037037,0.4120734908136483,0.49950446951553673
0.5555555555555556,0.4120734908136483,0.4994992829441894
0.5555555555555556,0.4146981627296588,0.499483849590271
0.562962962962963,0.4146981627296588,0.49942029599856946
0.562962962962963,0.41732283464566927,0.4994190291265738
0.5666666666666667,0.41732283464566927,0.4994053464515581
0.5666666666666667,0.4225721784776903,0.49939978687173303
0.5703703703703704,0.4225721784776903,0.4993838420281898
0.5703703703703704,0.4251968503937008,0.4993545661633578
0.5722222222222222,0.4251968503937008,0.4993312511027739
0.5722222222222222,0.4304461942257218,0.499299131896566
0.5796296296296296,0.4304461942257218,0.49928959362198644
0.5796296296296296,0.4356955380577428,0.4992655202405891
0.5814814814814815,0.4356955380577428,0.4992647860108141
0.5814814814814815,0.43832020997375326,0.4992584672056545
0.5833333333333334,0.43832020997375326,0.4992579924903027
0.5833333333333334,0.4409448818897638,0.49925202898022486
0.587037037037037,0.4409448818897638,0.4992367659653273
0.587037037037037,0.4435695538057743,0.49923248398842474
0.5888888888888889,0.4435695538057743,0.4992320881930421
0.5888888888888889,0.44881889763779526,0.4992221903652604
0.5944444444444444,0.44881889763779526,0.499205681194354
0.5944444444444444,0.45144356955380577,0.49920537367360657
0.5981481481481481,0.45144356955380577,0.49919976134704097
0.5981481481481481,0.4540682414698163,0.4991864660570667
0.6,0.4540682414698163,0.49915121372577653
0.6,0.45931758530183725,0.4991270304674413
0.6055555555555555,0.45931758530183725,0.4991119343046002
0.6055555555555555,0.46194225721784776,0.49910558084362383
0.6277777777777778,0.46194225721784776,0.49909855289110866
0.6333333333333333,0.46194225721784776,0.4990856037301475
0.6333333333333333,0.4645669291338583,0.49907961670128437
0.6370370370370371,0.4645669291338583,0.4990257669760394
0.6370370370370371,0.46981627296587924,0.4990186414570941
0.6388888888888888,0.46981627296587924,0.4990029472153021
0.6388888888888888,0.48031496062992124,0.498958215877602
0.6537037037037037,0.48031496062992124,0.4989138240318473
0.6537037037037037,0.48556430446194226,0.49889601139700923
0.6555555555555556,0.48556430446194226,0.4988903189620397
0.6555555555555556,0.4881889763779528,0.49886764517726195
0.6574074074074074,0.4881889763779528,0.4988647695084271
0.6574074074074074,0.49081364829396323,0.4988598082917616
0.6592592592592592,0.49081364829396323,0.49885777580229895
0.662962962962963,0.49081364829396323,0.49885591465003015
0.662962962962963,0.49343832020997375,0.49885418699242123
0.6648148148148149,0.49343832020997375,0.49885328594044803
0.6648148148148149,0.49606299212598426,0.49883491185315043
0.6666666666666666,0.49606299212598426,0.4988324111774423
0.6666666666666666,0.49868766404199477,0.4988277834330654
0.6759259259259259,0.49868766404199477,0.4987724915332894
0.6759259259259259,0.5013123359580053,0.4987667099529734
0.6814814814814815,0.5013123359580053,0.4987191510302102
0.6814814814814815,0.5039370078740157,0.49871851315330706
0.6851851851851852,0.5039370078740157,0.4987079660758493
0.6851851851851852,0.5065616797900262,0.49868932445667213
0.7037037037037037,0.5065616797900262,0.49861767723967815
0.7037037037037037,0.5118110236220472,0.49858125207056336
0.7055555555555556,0.5118110236220472,0.49857511565090373
0.7055555555555556,0.5144356955380578,0.4985748255663036
0.7092592592592593,0.5144356955380578,0.4985393937099119
0.7092592592592593,0.5170603674540682,0.49852424869727896
0.7166666666666667,0.5170603674540682,0.4984947289143472
0.7166666666666667,0.5223097112860893,0.4984675185905186
0.7185185185185186,0.5223097112860893,0.49846616153470624
0.7185185185185186,0.5249343832020997,0.4984603049418869
0.7296296296296296,0.5249343832020997,0.4984586237184209
0.7333333333333333,0.5249343832020997,0.498445469906669
0.7333333333333333,0.5301837270341208,0.49843131141117075
0.737037037037037,0.5301837270341208,0.49837281012213575
0.737037037037037,0.5328083989501312,0.49834384087553885
0.737037037037037,0.5380577427821522,0.4983343146863953
0.737037037037037,0.5406824146981627,0.4983188389803071
0.7388888888888889,0.5406824146981627,0.4983074388377115
0.7388888888888889,0.5459317585301837,0.4983000381542082
0.7444444444444445,0.5459317585301837,0.49825942283350644
0.7444444444444445,0.5511811023622047,0.4982493121838411
0.7444444444444445,0.5564304461942258,0.4982277853621079
0.7444444444444445,0.5590551181102362,0.4982241142278043
0.7481481481481481,0.5590551181102362,0.49820923071976275
0.7481481481481481,0.5616797900262467,0.49820194921092276
0.7518518518518519,0.5616797900262467,0.49819453413623854
0.7518518518518519,0.5721784776902887,0.49815159641587825
0.7555555555555555,0.5721784776902887,0.49813522712864217
0.7555555555555555,0.5774278215223098,0.4980971297844373
0.7611111111111111,0.5774278215223098,0.49807900189111615
0.7611111111111111,0.5853018372703412,0.4980727300579846
0.762962962962963,0.5853018372703412,0.4980566557307881
0.762962962962963,0.5984251968503937,0.4980223383306694
0.7648148148148148,0.5984251968503937,0.4980088438023919
0.7648148148148148,0.6089238845144357,0.4979836917258833
0.7685185185185185,0.6089238845144357,0.49795564193509767
0.7685185185185185,0.6141732283464567,0.4979261573808738
0.7722222222222223,0.6141732283464567,0.4979171106434268
0.7722222222222223,0.6167979002624672,0.49790996661808945
0.7759259259259259,0.6167979002624672,0.4979029926094491
0.7759259259259259,0.6377952755905512,0.4978384388859849
0.7796296296296297,0.6377952755905512,0.49782373979322053
0.7796296296296297,0.6404199475065617,0.497820648639342
0.7814814814814814,0.6404199475065617,0.49781926872217463
0.7814814814814814,0.6430446194225722,0.49779417295280876
0.7851851851851852,0.6430446194225722,0.49779112367499917
0.7851851851851852,0.6456692913385826,0.49778661832481524
0.7907407407407407,0.6456692913385826,0.49773900963709106
0.7907407407407407,0.6509186351706037,0.49772213707309326
0.7925925925925926,0.6509186351706037,0.49771456212379783
0.7925925925925926,0.6614173228346457,0.49764517223366656
0.7944444444444444,0.6614173228346457,0.49762594495146456
0.7944444444444444,0.6692913385826772,0.4976039249703185
0.7981481481481482,0.6692913385826772,0.49758665777862954
0.7981481481481482,0.6745406824146981,0.497581377117535
0.8,0.6745406824146981,0.4975782826946922
0.8,0.6771653543307087,0.49757792836261794
0.8018518518518518,0.6771653543307087,0.497549637347105
0.8018518518518518,0.6824146981627297,0.4975244452266186
0.8037037037037037,0.6824146981627297,0.4975167754485149
0.8037037037037037,0.6850393700787402,0.49751169951060364
0.8074074074074075,0.6850393700787402,0.4974991447782907
0.8074074074074075,0.6876640419947506,0.49749649423212544
0.8111111111111111,0.6876640419947506,0.4974778485966222
0.8111111111111111,0.6902887139107612,0.49747574495288416
0.812962962962963,0.6902887139107612,0.4974586636586235
0.812962962962963,0.6929133858267716,0.49745234600484306
0.8166666666666667,0.6929133858267716,0.49743973402828856
0.8166666666666667,0.6955380577427821,0.4974339578398226
0.8185185185185185,0.6955380577427821,0.4974222947555315
0.8185185185185185,0.7034120734908137,0.4974152653114389
0.8203703703703704,0.7034120734908137,0.49740756517442236
0.8203703703703704,0.7060367454068242,0.4973907542450941
0.8222222222222222,0.7060367454068242,0.49737754434471465
0.8222222222222222,0.7112860892388452,0.49734212373510694
0.8240740740740741,0.7112860892388452,0.4973146119366671
0.8240740740740741,0.7217847769028871,0.4972898328131985
0.8296296296296296,0.7217847769028871,0.4972463925597377
0.8296296296296296,0.7270341207349081,0.4972240650216745
0.8314814814814815,0.7270341207349081,0.49721883735373307
0.8314814814814815,0.7349081364829396,0.49720130647924543
0.8333333333333334,0.7349081364829396,0.4971920730487652
0.8333333333333334,0.7454068241469817,0.49712713444653706
0.8388888888888889,0.7454068241469817,0.49711983793481085
0.8388888888888889,0.7480314960629921,0.4971108456728005
0.8407407407407408,0.7480314960629921,0.4970860960594297
0.8407407407407408,0.7506561679790026,0.4970860403025948
0.8425925925925926,0.7506561679790026,0.4970703577380114
0.8425925925925926,0.7585301837270341,0.4970373424083152
0.8444444444444444,0.7585301837270341,0.4970339144599673
0.8444444444444444,0.7637795275590551,0.4970335084705122
0.85,0.7637795275590551,0.497017201511779
0.85,0.7664041994750657,0.4970074675421304
0.8518518518518519,0.7664041994750657,0.49699872209920004
0.8518518518518519,0.7690288713910761,0.49699166861033023
0.8537037037037037,0.7690288713910761,0.4969711304030036
0.8537037037037037,0.7716535433070866,0.49694106933914317
0.8555555555555555,0.7716535433070866,0.49693255682827103
0.8555555555555555,0.7742782152230971,0.4969300842015879
0.8592592592592593,0.7742782152230971,0.49690013743176054
0.8592592592592593,0.7769028871391076,0.4968840925846987
0.8685185185185185,0.7769028871391076,0.49681843697154765
0.8685185185185185,0.7795275590551181,0.4967930829311122
0.8685185185185185,0.7847769028871391,0.4967895704918765
0.8703703703703703,0.7847769028871391,0.49678653181718124
0.8703703703703703,0.7874015748031497,0.4967637481556561
0.8722222222222222,0.7874015748031497,0.4967598888564694
0.8722222222222222,0.7900262467191601,0.49675055125809736
0.8796296296296297,0.7900262467191601,0.496708639198228
0.8796296296296297,0.7952755905511811,0.4966496481723221
0.8833333333333333,0.7952755905511811,0.496597455391861
0.8833333333333333,0.800524934383202,0.496594738441774
0.8851851851851852,0.800524934383202,0.49659201633144384
0.8851851851851852,0.8241469816272966,0.4964724004884562
0.8907407407407407,0.8241469816272966,0.496446712634725
0.8907407407407407,0.8346456692913385,0.4963091321946237
0.8925925925925926,0.8346456692913385,0.4962921617853497
0.8925925925925926,0.8372703412073491,0.49625862005084603
0.9037037037037037,0.8372703412073491,0.49615233801942704
0.9037037037037037,0.84251968503937,0.49608182480992424
0.9055555555555556,0.84251968503937,0.49605184988768847
0.9055555555555556,0.8503937007874016,0.4960270713042565
0.9074074074074074,0.8503937007874016,0.49602625444696063
0.9074074074074074,0.863517060367454,0.49585971038977955
0.9092592592592592,0.863517060367454,0.4958486827514085
0.9092592592592592,0.868766404199475,0.49581969232903395
0.912962962962963,0.868766404199475,0.49576148434797773
0.912962962962963,0.8713910761154856,0.4957594492127159
0.9166666666666666,0.8713910761154856,0.4956927182196047
0.9166666666666666,0.8766404199475065,0.4956848078326111
0.9185185185185185,0.8766404199475065,0.4956497302604211
0.9185185185185185,0.8792650918635171,0.49564257491506775
0.9203703703703704,0.8792650918635171,0.4956078332249205
0.9203703703703704,0.8923884514435696,0.49552699642469933
0.9259259259259259,0.8923884514435696,0.4954174797361565
0.9259259259259259,0.9002624671916011,0.495340236497006
0.9277777777777778,0.9002624671916011,0.4953291980693774
0.9277777777777778,0.9081364829396326,0.49528011149061274
0.9296296296296296,0.9081364829396326,0.4952182806686931
0.9296296296296296,0.9186351706036745,0.4950854653736529
0.9314814814814815,0.9186351706036745,0.4950589412664807
0.9314814814814815,0.9238845144356955,0.4947805656101313
0.9333333333333333,0.9238845144356955,0.4947664481227471
0.9333333333333333,0.926509186351706,0.4947331357185195
0.9351851851851852,0.926509186351706,0.4947047175148984
0.9388888888888889,0.926509186351706,0.4946932428220013
0.9388888888888889,0.931758530183727,0.4946536964692881
0.9444444444444444,0.931758530183727,0.4945457442681018
0.9444444444444444,0.9343832020997376,0.4945413162122068
0.9462962962962963,0.9343832020997376,0.4945224626546038
0.9462962962962963,0.937007874015748,0.49450126592192584
0.9481481481481482,0.937007874015748,0.4944536905349483
0.9481481481481482,0.9448818897637795,0.49415237303246234
0.95,0.9448818897637795,0.49414166591033104
0.95,0.94750656167979,0.49410629561821995
0.9518518518518518,0.94750656167979,0.49410554465878653
0.9518518518518518,0.952755905511811,0.49404032409890886
0.9555555555555556,0.952755905511811,0.4939933766724
0.9555555555555556,0.958005249343832,0.49395360520011655
0.9574074074074074,0.958005249343832,0.4938088864187101
0.9574074074074074,0.963254593175853,0.4937161819106345
0.9592592592592593,0.963254593175853,0.49368397935621033
0.9592592592592593,0.973753280839895,0.4932476590780574
0.9611111111111111,0.973753280839895,0.49314855511739475
0.9611111111111111,0.9816272965879265,0.4930606013006912
0.9666666666666667,0.9816272965879265,0.4923628970702262
0.9666666666666667,0.9868766404199475,0.4922940919959721
0.9685185185185186,0.9868766404199475,0.4920114158440052
0.9685185185185186,0.9921259842519685,0.4918895522136875
0.9777777777777777,0.9921259842519685,0.4916061955071561
0.9777777777777777,0.994750656167979,0.4914883240353932
0.9814814814814815,0.994750656167979,0.4914594769701996
0.9833333333333333,0.994750656167979,0.4912643920343897
0.9833333333333333,0.9973753280839895,0.49038946322847177
0.987037037037037,0.9973753280839895,0.48835328042642295
0.987037037037037,1.0,0.4875929722729991
1.0,1.0,0.47510072335291437
